中文單位名稱,英文單位名稱,郵遞區號,地址,電話,POINT_X,POINT_Y
蚵寮派出所,Keliao Police Station,727,臺南市北門區蚵寮里蚵寮62之9號,06 7860121,161696.95,2576583.2
宅港派出所,Zhaigang Police Station,726,臺南市學甲區宅港里宅子港52號,06 7833904,168485.1706,2573099.958
頂洲派出所,Dingzhou Police Station,726,臺南市學甲區三慶里頂洲110之1號,06 7810040,168348.072,2576319.146
佳里分局,Jiali Precinct ,722,臺南市佳里區忠孝路7號,06 7222012,165691.63,2562818.24
佳里派出所,Jiali Police Station,722,臺南市佳里區忠孝路7號,06 7224145,165691.63,2562818.24
西港分駐所,Sigang Police Station,723,臺南市西港區中山路337號,06 7952045,168363.47,2558093.77
七股分駐所,Cigu Police Station,724,臺南市七股區玉城里玉城24號,06 7872154,161376.0414,2559601.59
子龍派出所,Zihlong Police Station,722,臺南市佳里區子龍里5鄰96號,06 7262290,168909.0861,2563857.512
後營派出所,Houying Police Station,723,臺南市佳里區子龍里96號,06 7952644,168906.65,2563858.1
塭內派出所,Wunnei Police Station,722,臺南市佳里區塭仔內84號,06 7891415,164434.63,2558264.9
竹橋派出所,Jhuciao Police Station,724,臺南市七股區竹橋里11鄰125號,06 7891002,163925.6284,2555764.958
三股派出所,Sangu Police Station,724,臺南市七股區三股里7鄰72號,06 7881404,159848.3688,2555843.257
中鹽派出所,Jhongyan Police Station,724,臺南市七股區中寮里23之65號,06 7800213,158548.6269,2561530.647
延平派出所,Yanping Police Station,722,臺南市佳里區頂廍里頂廍118號,06 7223094,162906.28,2563709.81
佳興派出所,Jiasing Police Station,722,臺南市佳里區興化里6鄰441號,06 7261404,166895.5847,2565575.64
後港派出所,Hougang Police Station,724,臺南市七股區大潭里2鄰28號,06 7941924,161216.2952,2565373.011
麻豆分局,Madou Precinct,721,臺南市麻豆區興國路6號,06 5722031,172976.89,2564719.19
麻豆派出所,Madou Police Station,721,臺南市麻豆區興國路6號,06 5722104,172976.89,2564719.19
下營分駐所,Shiaying Police Station,735,臺南市下營區中山路1段226號,06 6892032,174877.3469,2570594.173
官田分駐所,Guantian Police Station,720,臺南市官田區中山路1段131號,06 5791800,179726.0149,2565792.154
茅港派出所,Maugang Police Station,735,臺南市下營區茅港里茅港尾298號,06 6892454,176492.3147,2568465.665
鳳林派出所,Fenglin Police Station,734,臺南市六甲區中社里林鳳營154號,06 6982390,180421.6224,2571235.997
總爺派出所,Tzungya Police Station,721,臺南市麻豆區南勢里南勢93號,06 5724310,174965.1319,2564846.977
安業派出所,Anya Police Station,721,臺南市麻豆區安業里安業112號,06 5722804,172825.2703,2562127.998
埤頭派出所,Pitou Police Station,721,臺南市麻豆區小埤里埤頭5號,06 5701654,170938.0108,2565704.256
拔林派出所,Balin Police Station,720,臺南市官田區拔林里拔子林74號,06 6901362,180759.621,2563475.938
六甲分駐所,Lioujia Police Station,734,臺南市六甲區中山路210號,06 6982139,183174.0096,2570118.804
湖山派出所,Kushan Police Station,720,臺南市官田區嘉南里嘉南41號,06 6982533,184883.8572,2568103.03
大丘派出所,Dachiou Police Station,734,臺南市六甲區大丘里大丘園5號,06 6981835,192364.449,2568685.701
官鎮派出所,Guanjen Police Station,720,臺南市官田區官田里官田383號,06 6901160,182381.53,2565242.91
善化分局,Shanhua Precinct,741,臺南市善化區興農路461號,06 5817434,175078.2323,2558845.904
大內分駐所,Danei Police Station,742,臺南市大內區石城里石仔瀨74號,06 5761039,184252.8751,2557814.189
二溪派出所,Erxi Police Station,742,臺南市大內區石城里石仔瀨74號,06 5761039,184252.8751,2557814.189
安定分駐所,Anding Police Station,745,臺南市安定區保西里安定443號,06 5922277,171761.9563,2557906.329
善化派出所,Shanhua Police Station,741,臺南市善化區中山路353之1號,06 5817007,177587.2742,2559046.063
茄拔派出所,Jiaba Police Station,741,臺南市善化區嘉南里茄拔350號,06 5837379,180589.7824,2559605.323
東昌派出所,Dongchang Police Station,741,臺南市善化區嘉南里茄拔350號,06 5837379,180589.7824,2559605.323
溪美派出所,Ximei Police Station,741,臺南市善化區溪美里溪尾115號,06 5817981,176981.9683,2561530.874
蘇厝派出所,Sucuo Police Station,745,臺南市安定區蘇林里蘇厝70號,06 5921514,173698.1466,2558629.226
港口派出所,Gangkou Police Station,745,臺南市安定區港南里港口1之13號,06 5932235,170980.54,2554220.299
海寮派出所,Hailiao Police Station,745,臺南市安定區海寮里海寮126號,06 5931251,169040.9209,2555226.516
頭社派出所,Toushe Police Station,742,臺南市大內區二溪里150號,06 5761564,187703.34,2557990.31
潭頂派出所,Tanding Police Station,744,臺南市新市區潭頂里398號,06 5991934,180516.0987,2552972.476
新市分駐所,Xinshi  Police Station,744,臺南市新市區新市里復興路2號,06 5993019,177844.9539,2553276.271
玉井分局,yujing precinct,714,臺南市玉井區玉田里中山路2號,06 5742007,194568.831,2557610.1
玉井派出所,yujing police station,714,臺南市玉井區玉田里中山路2號,06 5742479,194568.831,2557610.1
望明派出所,wangming police station,714,臺南市玉井區玉田里中山路2號,06 5742445,194568.831,2557610.1
楠西分駐所,nansi police station,715,臺南市楠西區中正路224號,06 5751252,197374.1276,2563715.316
鹿田派出所,lutian police station,715,臺南市楠西區中正路224號,06 5751183,197374.1276,2563715.316
南化分駐所,nanhua police station,716,臺南市南化區南化里170號,06 5771179,196426.4655,2549050.332
玉山派出所,yushan police station,716,臺南市南化區玉山里54號,06 5772058,200795.9253,2552666.512
北寮派出所,beiliao police station,716,臺南市南化區玉山里54號,06 5772057,200795.9253,2552666.512
新化分局,Sinhua precinct ,712,臺南市新化區中山路91號,06-5902003,179858.903,2549323.431
新化派出所,Sinhua Police Station,712,臺南市新化區中山路91號,06 5901022,179858.903,2549323.431
左鎮分駐所,Zuojhen Police Station,713,臺南市左鎮區左鎮里122號,06 5731017,189030.37,2550542.01
岡林派出所,Ganglin Police Station,713,臺南市左鎮區左鎮里122號,06 5731017,189030.37,2550542.01
山上分駐所,Shanshang Police Station,743,臺南市山上區山上里山上35號,06 5781019,184252.1445,2555381.037
唪口派出所,Fongkou Police Station,712,臺南市新化區中山路660巷50號,06 5982924,178049.0915,2548670.542
知義派出所,Jhihyi Police Station,712,臺南市新化區山腳里頂山腳182之1號,06 5902949,179744.2714,2546830.854
那拔派出所,Naba Police Station,712,臺南市新化區那拔里那拔林75號,06 5911051,183509.1217,2551997.332
歸仁分局,Guiren Police Precinct,711,臺南市歸仁區六甲村中正南路1段1209號,06 2304964,175962.6982,2538593.319
歸仁派出所,Gueiren Police Station,711,臺南市歸仁區忠孝路160號,06 2304028,178208.2157,2541130.823
仁德分駐所,Rende Police Station,717,臺南市仁德區中山路624號,06 2702664,173181.8318,2541377.942
大潭派出所,Datan Police Station,711,臺南市歸仁區長榮路1段295號,06 2781450,175271.0215,2534526.399
依仁派出所,Yiren Police Station,717,臺南市仁德區中洲里中洲12號,06 2661245,173336.48,2534322.53
文賢派出所,Wunsian Police Station,717,臺南市仁德區二行路2段600號,06 2661788,170101.492,2538217.179
太廟派出所,Taimiao Police Station,717,臺南市仁德區太子路461號,06 2726472,174133.7788,2543475.774
德南派出所,Denan Police Station,717,臺南市仁德區中正路2段271號,06 2791341,173226.8381,2538998.485
媽廟派出所,Mamiao Police Station,711,臺南市歸仁區中正北路3段100號,06 2309731,177621.5682,2543751.765
保東派出所,Baodong Police Station,718,臺南市關廟區關新路1段836號,06 5955799,179107.6468,2544010.903
歸南派出所,Gueinan Police Station,711,臺南市歸仁區中正南路1段1209號,06 2307887,175960.8312,2538593.052
關廟分駐所,Guanmiao Police Station,718,臺南市關廟區文衡路19號,06 5952013,180880.4706,2540105.263
龍崎分駐所,Longci Police Station,719,臺南市龍崎區崎頂里新市子37號,06 5941010,184294.6636,2540602.865
龍船派出所,Longchuan Police Station,719,臺南市龍崎區石糟里米市園1號,06 5941099,187666.1248,2538692.053
南雄派出所,Nansyong Police Station,718,臺南市關廟區田大路1號,06 5551907,184035.334,2533996.611
永康分局,Yongkang Police Precinct,710,臺南市永康區東橋七路320號,06 2333324,171709.66,2547127.73
龍潭派出所,Lungtan Police Station,710,臺南市永康區龍埔街137號,06 2327954,174558.3763,2548216.521
永康派出所,Yongkang  Police Station,710,臺南市永康區中山北路2號,06 2326081,173883.7547,2547335.627
鹽行派出所,Henhang   Police Station  ,710,臺南市永康區中正北路65號,06 2531444,172067.5193,2549109.257
大灣派出所,Tawan  Police Station ,710,臺南市永康區民族路478號,06 2712274,175074.458,2545083.52
復興派出所,Fushin  Police Station,710,臺南市永康區中華路34號,06 3115874,171606.181,2544561.853
永信派出所,Yongxin Police Station,710,臺南市永康區國華街102巷110號,06 2014059,172971.5115,2546210.336
大橋派出所,Tachia  Police Station,710,臺南市永康區東橋七路320號,06 2044835,171709.66,2547127.73
高雄市政府警察局,Kaohsiung City Police Department ,801,高雄市前金區中正四路260號,07 2155555,177081.7688,2503261.088
三民第一分局,Sanmin First Precinct,807,高雄市三民區同盟一路367號,07 3118675,178551.0133,2505893.022
哈爾濱街派出所,Haerbin St. Police Station,807,高雄市三民區哈爾濱街118號,07 3110785,178037.1193,2505071.486
十全路派出所,Shihcyuan Rd. Police Station,807,高雄市三民區十全一路86號,07 3115807,179232.9251,2505145.949
三民派出所,Sanmin Police Station,807,高雄市三民區建國三路188號,07 2211460,177295.7723,2504260.94
長明派出所,Jhangming St. Police Station,807,高雄市三民區南華路253號,07 2355098,178438.3902,2504410.723
前鎮分局,Cianjhen Precinct,806,高雄市前鎮區一心一路286號,07 7242372,179917.1421,2501053.857
瑞隆路派出所,Rueilong Police Station,806,高雄市前鎮區班超路49號,07 8221183,180690.2439,2500125.597
草衙派出所,Caoya Police Station,806,高雄市前鎮區鎮中路150號,07 8213705,179996.9122,2498635.761
前鎮街派出所,Cianjhen st. Police Station,806,高雄市前鎮區前鎮街260號,07 8310309,178877.8355,2499212.786
一心路派出所,Yisin Rd. Police Station,806,高雄市前鎮區一心一路286號,07 7264661,179917.3538,2501054.121
復興路派出所,Fusing Rd. Police Station,806,高雄市前鎮區復興三路96號,07 3342434,179083.8106,2501266.757
左營分局,Zuoying Precinct,813,高雄市左營區博愛三路268號,07 3461122,178701.62,2508522.556
博愛四路派出所,Boai 4th Rd.Police Station,813,高雄市左營區博愛四路437號,07 3487976,179858.1245,2509960.04
四海派出所,Sihhai Police Station,813,高雄市左營區明建里自治新村221之3號,07 5811544,176747.6686,2510573.419
新莊派出所,Sinjhuang  Police Station,813,高雄市左營區新庄仔路772號,07 5562630,179272.655,2507699.497
啟文派出所,Ciwun  Police Station,813,高雄市左營區中華一路2之12號,07 5882999,176652.739,2508088.785
舊城派出所,Jioucheng  Police Station,813,高雄市左營區左營大路101號,07 5853036,176878.9995,2509349.118
左營派出所,Zuoying  Police Station,813,高雄市左營區進學路1號,07 5813019,177619.5342,2510194.104
文自派出所,Wunzih  Police Station,813,高雄市左營區博愛三路268號,07 3501311,178701.62,2508522.556
小港分局,Xiaogang  Precinct,812,高雄市小港區小港路20號,07 8019207,182643.6758,2496363.921
漢民路派出所,Hanmin Police Station,812,高雄市小港區宏平路367號,07 8064590,184131.4084,2496771.822
大林派出所,Dalin Police Station,812,高雄市小港區鳳林路116號,07 8712237,182732.4673,2492058.469
高松派出所,Gaosong Police Station,812,高雄市小港區高松路25號,07 8010795,185470.3319,2497072.651
小港派出所,Xiaogang Police Station,812,高雄市小港區平和南路119號,07 8215913,181727.0986,2496046.612
桂陽派出所,Gueiyang Police Station,812,高雄市小港區桂陽路338號,07 7912688,183298.5743,2498166.272
新興分局,Sinsing Precinct,801,高雄市新興區中山一路100號,07 2212057,178273.3371,2503553.913
五福二路派出所,Wufu 2nd Rd.Police Station,800,高雄市新興區五福二路222號,07 2316481,178347.3583,2502811.261
中正三路派出所,Jhongjheng 3rd Rd.Police Station,800,高雄市新興區中正三路3號,07 2270189,179226.6844,2503530.286
中山路派出所,Jhongshan Police Station,800,高雄市新興區中山一路100號,07 2211209,178273.3371,2503553.913
自強路派出所,Zihciang  Rd.Police Station,801,高雄市前金區自強二路63號,07 2910188,177598.9792,2502807.897
前金分駐所,Cianjin  Police Station,801,高雄市前金區中正四路174號,07 2212901,177487.9069,2503394.147
苓雅分局,Lingya Precinct,802,高雄市苓雅區苓雅一路367號,07 3353760,178406.7551,2502196.582
福德二路派出所,Fude 2nd Rd. Police Station ,802,高雄市苓雅區福德二路77號,07 7233343,180918.5787,2503734.973
凱旋路派出所,Kaisyuan Rd. Police Station,802,高雄市苓雅區凱旋二路145號,07 2236222,180270.1794,2503414.507
三多路派出所,Sanduo Rd. Police Station ,802,高雄市苓雅區三多一路168號,07 7615655,181145.276,2502637.423
民權路派出所,Mincyuan Rd. Police Station ,802,高雄市苓雅區四維二路369號,07 3333631,179454.2268,2502377.193
成功路派出所,Chenggong Rd. Police Station ,802,高雄市苓雅區成功一路136號,07 3334793,177799.0904,2501803.875
鹽埕分局,Yancheng Precinct,803,高雄市鹽埕區建國四路337號,07 5513424,176316.0842,2503619.592
建國四路派出所,Gianguo 4th Rd.Police Station,803,高雄市鹽埕區建國四路337號,07 5512832,176316.0842,2503619.592
五福四路派出所,Wufu 4th Rd.Police Station,803,高雄市鹽埕區五福四路107號,07 5512968,176521.7058,2502671.154
七賢路派出所,Cisian Rd.Police Station,803,高雄市鹽埕區七賢三路170號,07 5513534,176296.2546,2503198.221
鼓山分局,Gushan Precinct,804,高雄市鼓山區雄峰路18號,07 5514005,176507.152,2507820.046
中洲派出所,Jhongjhou Police Station,805,高雄市旗津區中洲二路66號,07 5712328,177780.312,2497369.156
旗津分駐所,Cijin Police Station,805,高雄市旗津區廟前路137號,07 5715492,174858.7586,2501732.916
新濱派出所,Sinbin Police Station,804,高雄市鼓山區臨海三路2號,07 5514863,175498.8625,2502644.844
鼓山派出所,Gushan Police Station,804,高雄市鼓山區鼓山二路81號,07 5512673,176238.9312,2504006.925
內惟派出所,Neiwei Police Station,804,高雄市鼓山區九如四路1139號,07 5826970,175927.581,2506758.706
龍華派出所,Longhua Police Station,804,高雄市鼓山區中華一路301號,07 5551802,177330.8269,2506863.955
楠梓分局,Nanzih Precinct,811,高雄市楠梓區外環西路119號,07 3653190,178078.3723,2513219.804
翠屏派出所,Cueiping Police Station,811,高雄市楠梓區德祥路147號,07 3649783,179068.0712,2514176.802
楠梓派出所,Nanzih Police Station,811,高雄市楠梓區旗楠路160號,07 3511145,181044.7434,2514700.181
後勁派出所,Houjin Police Station,811,高雄市楠梓區後昌路214號,07 3612554,179043.8632,2512946.141
右昌派出所,Youchang Police Station,811,高雄市楠梓區右昌街250號,07 3612977,177019.3141,2512605.012
加昌派出所,Jiachang Police Station,811,高雄市楠梓區外環西路119號,07 3655961,178078.3723,2513219.804
三民第二分局,Sanmin Second Precinct,807,高雄市三民區覺民路366號,07 3814093,181518.6915,2504660.626
鼎山派出所,Dinshan Police Station,807,高雄市三民區鼎山街260號,07 3907880,180292.5273,2506707.995
陽明派出所,Yangming Police Station,807,高雄市三民區義華路272號,07 3922032,181932.5117,2504966.112
鼎金派出所,Dingjin Police Station,807,高雄市三民區鼎力路125號,07 3426730,180312.9226,2507541.303
民族派出所,Minzu Police Station,807,高雄市三民區民族一路208號,07 3822653,179614.6531,2505451.675
覺民派出所,Jyuemin Rd. Police Station,807,高雄市三民區覺民路366號,07 3842108,181518.6915,2504660.626
