機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","誠泰藥師藥局","嘉義市","東區","安寮里興業東路56號1樓","黃瑋容","女","05-2168905","Y"
"開業","仁藥集藥局","嘉義市","東區","太平里新生路539號","商閔傑","男","05-2755533","Y"
"開業","民族弘安藥局","嘉義市","東區","朝陽里民族路165號","何應璋","男","05-2240101","Y"
"開業","德風藥局","嘉義市","東區","仁義里台林街108-4號1樓","陳德風","男","05-2716233","Y"
"開業","昱安藥局","嘉義市","東區","成仁街180號","陳麗櫻","女","05-2252395","Y"
"開業","大明藥局","嘉義市","東區","大雅路二段682號","賴順澤","男","05-2760958","Y"
"開業","百佑藥局","嘉義市","東區","公明路82號1樓","張惠萍","女","05-2757387","Y"
"開業","杏一嘉基藥局","嘉義市","東區","忠孝路543-1號","許珉睿","男","05-2786577","Y"
"開業","杏光藥局","嘉義市","東區","保健街147號附4","王仁秋","女","05-2745642","Y"
"開業","佑全嘉義吳鳳南藥局","嘉義市","東區","吳鳳南路585、587號","林俞螢","女","05-2399311","Y"
"開業","後庄藥局","嘉義市","東區","吳鳳南路649號","葉玉英","女","05-2391233","Y"
"開業","富善藥局","嘉義市","東區","新生路234號","江美芳","女","05-2759559","Y"
"開業","大雅藥局","嘉義市","東區","大雅路二段487號","陳易展","男","05-2778237","Y"
"開業","慶獅藥局","嘉義市","東區","公明路133號","劉明德","男","05-2249366","Y"
"開業","後庄弘安藥局","嘉義市","東區","吳鳳南路298號1樓","侯耀凱","男","05-2305678","Y"
"開業","軍輝健康幸福藥局","嘉義市","東區","軍輝路192號","張?云","女","","Y"
"開業","忠孝啄木鳥藥局","嘉義市","東區","忠孝北街185號","賴家瑜","男","05-2204948","Y"
"開業","森活中西藥局","嘉義市","東區","吳鳳北路208號一樓","蕭閎元","男","","Y"
"開業","軍輝啄木鳥藥局","嘉義市","東區","軍輝路222號","王坊宥","女","05-2395963","Y"
"開業","全聯實業股份有限公司嘉義忠孝分公司","嘉義市","東區","仁義里忠孝路436號1樓","呂文雅","女","05-2761070","N"
"開業","萬里藥局","新北市","萬里區","瑪鋉路９０號","游丈樟","男","0224922235","Y"
"開業","焦藥局","新北市","萬里區","港東新邨6號1樓","焦恩麒","男","24923188","Y"
"開業","裕發藥局","新北市","金山區","中山路２１９號","賴忠良","男","0224982213","N"
"開業","仁又堂藥局","新北市","金山區","信義路１７號","謝式堂","男","0024982368","Y"
"開業","躍獅五福藥局","新北市","金山區","中山路99號1樓","許孝安","男","","Y"
"開業","埔墘藥局","新北市","板橋區","中山路二段二二七號","廖江龍","男","0029646705","Y"
"開業","翰林藥局","新北市","板橋區","中正路240號","黃淑鈴","女","029602748","Y"
"開業","皇安藥局","新北市","板橋區","中山路二段２４１號","黃水濱","男","029590929","Y"
"開業","友祥藥局","新北市","板橋區","裕民街一０七號","黃瓊純","女","022566497","Y"
"開業","立昇藥局","新北市","板橋區","新海路７２巷８號","葉坤明","男","0022564539","N"
"開業","正成藥師藥局","新北市","板橋區","三民路二段１５４巷７號","張岡鴻","男","0229512760","Y"
"開業","華傳綜合大藥局","新北市","板橋區","大智街４０號","洪裕貴","男","0029670029","Y"
"開業","永幸藥局","新北市","板橋區","金門街１２１巷２號","劉永幸","女","02-6827012","N"
"開業","賜您康大藥局","新北市","板橋區","國泰街５０號","林崇明","男","02-9513166","Y"
"開業","啟暉藥局","新北市","板橋區","大智街３號","郭村盛","男","02-9669166","Y"
"開業","祥聖藥局","新北市","板橋區","溪崑2街112巷35弄1號","郭榮木","男","02-2683-5677","Y"
"開業","國光藥師藥局","新北市","板橋區","國光路172號1樓","陳有仁","男","0029698217","Y"
"開業","全國藥局","新北市","板橋區","四川路一段二三一號","陳俗伶","男","0229511212","Y"
"開業","杏泰藥局","新北市","板橋區","雙十路二段４－７號","鄭盛宗","男","0022511834","Y"
"開業","遠東大藥局","新北市","板橋區","南雅南路二段１３２號","陳兢","男","0029544555","N"
"開業","日生大藥局","新北市","板橋區","中正路1巷16弄16號","吳明慧","女","29675261、02-29675267","Y"
"開業","眾安大藥局","新北市","板橋區","長安街３３１巷７８號","林蓮花","女","0029550742","Y"
"開業","仁耀藥局","新北市","板橋區","板橋大觀路２段１９巷９３號１樓","李玉珓","女","0022755417","N"
"開業","正吉藥局","新北市","板橋區","莊敬路241號(1樓)","郭祈明","男","02-2259-5183","Y"
"開業","長弘藥局","新北市","板橋區","龍泉街一一Ｏ號","辜麗蘭","女","029674640","Y"
"開業","永固藥局","新北市","板橋區","建國街六號","吳錫勳","男","0029668051","N"
"開業","溪北藥局","新北市","板橋區","溪北路七八號一樓","謝淑玲","女","0226866528","Y"
"開業","中山大藥局","新北市","板橋區","中山路一段１０７號","賴榮茂","男","0229575029","Y"
"開業","南雅藥局","新北市","板橋區","南雅南路一段五巷２２號","許建國","男","0222725358","Y"
"開業","信昌藥局","新北市","板橋區","三民路二段２０２之９號","林慶源","男","0229510784","Y"
"開業","大昌藥局","新北市","板橋區","北門街２８號","謝政道","男","0289682579","Y"
"開業","晉麟藥局","新北市","板橋區","懷德街78巷4號","游秀庭","女","","Y"
"開業","長欣藥師藥局","新北市","板橋區","中山路二段五○五巷三十六號","陳慈鶴","女","","Y"
"開業","谷全藥局","新北市","板橋區","裕民街四十九號","洪茂雄","男","","Y"
"開業","擎天藥局","新北市","板橋區","重慶路二三五號一樓","許貴玲","女","","Y"
"開業","富盛藥局","新北市","板橋區","四維路二九一巷四弄二四號一樓","王芬蘭","女","0222596016","Y"
"開業","杏華藥局","新北市","板橋區","溪北路一七○號一樓","王純子","女","0226757024","Y"
"開業","佳和藥局","新北市","板橋區","文化路一段三八七巷五號一樓","黃仁芬","女","0222582034","Y"
"開業","快安藥局","新北市","板橋區","漢生西路三十一號一樓","廖雪貞","女","29685792","Y"
"開業","瑞明藥局","新北市","板橋區","文化路一段十七號","顏義興","男","22728467","Y"
"開業","宏周藥局","新北市","板橋區","文化路二段五號","趙明德","男","22551438","Y"
"開業","欣安藥局","新北市","板橋區","懷德街109號1樓","簡素娟","女","02-82572535、0223327830","Y"
"開業","廷好藥局","新北市","板橋區","龍興街二五號一樓","蘇美如","女","0229691768","Y"
"開業","翰生藥局","新北市","板橋區","漢生西路77之1號(1樓)","邱垂珍","男","0282513666","Y"
"開業","大峰藥局","新北市","板橋區","莒光路168號1樓","陸明達","男","0222510338","Y"
"開業","旭全藥局","新北市","板橋區","金門街三三一號","丁俊智","男","02-26860526","Y"
"開業","文德藥局","新北市","板橋區","國光路４３號Ｂ１","吳金珠","女","29603312","Y"
"開業","友虹藥師藥局","新北市","板橋區","國光路16號","洪秋楓","女","29691181","Y"
"開業","廣益藥局","新北市","板橋區","自由路21號","黃神綜","男","22547485","Y"
"開業","健全藥局","新北市","板橋區","實踐路125號1樓","楊子芳","女","89533330","Y"
"開業","活泉藥局","新北市","板橋區","四川路1段156號1樓、2樓","許銘勝","男","02-29647761、29647761","Y"
"開業","詠濟藥局","新北市","板橋區","幸福路23號","楊聰義","男","02-22536951","Y"
"開業","安佑藥局","新北市","板橋區","館前西路152-2號","黃國都","男","02-29698651","Y"
"開業","景好藥師藥局","新北市","板橋區","國光路182號1樓","許淑清","女","02-22724728","Y"
"開業","皇慶藥局","新北市","板橋區","南門街81、83號1、2、3樓及館前西路112巷7號1、2樓","黃維德","男","02-7729-7988","Y"
"開業","廣安健保藥師藥局","新北市","板橋區","四維路355號1樓","蔡盈豪","男","02-22580963","Y"
"開業","利安中西藥局","新北市","板橋區","板新路143號","洪源宗","男","02-29644745","Y"
"開業","杏澤藥局","新北市","板橋區","國光路55號","曾　茪","女","02-2965-7959","Y"
"開業","僑中藥師藥局","新北市","板橋區","僑中1街102巷5弄15號1樓","吳聰旻","男","02-2969-2547","Y"
"開業","正康健保藥局","新北市","板橋區","大觀路二段65號(1樓)","鄭錦霖","男","02-2275-6681","Y"
"開業","信美藥局","新北市","板橋區","新民街7巷18號（1樓）","陳秋雅","女","02-2952-6100","Y"
"開業","新進發大藥局","新北市","板橋區","大同街24號1樓","張羿鑫","男","02-2259-3926","Y"
"開業","信安藥師藥局","新北市","板橋區","重慶路308-1號1樓","劉訓奇","男","02-2954-0315","Y"
"開業","亞季藥局","新北市","板橋區","南雅南路2段142巷11號〈1樓〉","葉良南","男","02-8967-1131","Y"
"開業","家碩藥局","新北市","板橋區","金門街300號","陳冠宇","男","02-2675-5715","Y"
"開業","宜康藥局","新北市","板橋區","龍興街33號1樓","莊珮瑩","女","02-29603940","Y"
"開業","向康藥局","新北市","板橋區","實踐路147號1樓","褚婉齡","女","02-2963-7248","Y"
"開業","德豐健保藥局","新北市","板橋區","四川路二段47巷3弄1號1樓","劉書瑋","男","02-8967-5880","Y"
"開業","立安中西藥局","新北市","板橋區","後埔街83號1樓","王巾英","女","02-2958-2241","Y"
"開業","吉生藥局","新北市","板橋區","民有街9號1樓","莊瓊富","男","02-8252-9886",""
"開業","京躍藥局","新北市","板橋區","雨農路52號(1樓)","李璟旻","男","02-2258-0669","Y"
"開業","樺新健保藥局","新北市","板橋區","華興街52號1樓","高挺凱","男","02-29525130","Y"
"開業","幸福健保藥局","新北市","板橋區","四維路106號1樓","陳永昇","男","02-22530009","Y"
"開業","湯明藥局","新北市","板橋區","中山路2段319號1樓","蔡雅婷","女","02-2957-1980","Y"
"開業","嘉恩健保藥局","新北市","板橋區","陽明街40號2樓","蘇俊穎","男","02-22509566","Y"
"開業","正陽藥局","新北市","板橋區","雙十路2段116號1樓","李曉玲","女","02-22592667","Y"
"開業","楓康藥局","新北市","板橋區","新海路119號1樓","趙子豪","男","02-82582246","Y"
"開業","康匯藥局","新北市","板橋區","實踐路167號(1樓)","謝青珊","女","02-2951-2610","Y"
"開業","廣信健保藥局","新北市","板橋區","四維路306號1樓","曾志崴","男","02-22592918","Y"
"開業","利安社區藥局","新北市","板橋區","德興街37巷14號(1樓)","謝思齊","男","02-8967-1550","Y"
"開業","仁泰藥局","新北市","板橋區","四川路2段33號1樓","黃昭屏","女","","Y"
"開業","新海藥局","新北市","板橋區","新海路122號1、2樓","洪紹智","男","02-22500190","Y"
"開業","廣欣藥師藥局","新北市","板橋區","雙十路3段52號1樓","林澤良","男","02-2254-0613","Y"
"開業","廣泰藥師藥局","新北市","板橋區","館前西路150號1樓","鄭敦仁","男","02-8969-8381","Y"
"開業","賜安藥局","新北市","板橋區","信義路60號1樓","洪若嘉","男","02-2961-7483","Y"
"開業","宥康婦幼健保藥局","新北市","板橋區","仁化街30號1樓","袁胤威","男","02-8252-8162","Y"
"開業","民川藥局","新北市","板橋區","四川路1段97號1樓","徐振凱","男","02-2952-0090","Y"
"開業","佳聯藥局","新北市","板橋區","陽明街297號1樓","周凡懿","男","02-2250-6255","Y"
"開業","必生好藥局","新北市","板橋區","松柏街67號1樓","張光毅","男","02-2251-1057","Y"
"開業","禾田藥局","新北市","板橋區","大觀路2段265巷12號(1樓)","王耀駿","男","02-2965-9899","Y"
"開業","廣和藥師藥局","新北市","板橋區","中山路2段150號1樓、2樓、3樓","江柏俞","男","02-2952-2070","Y"
"開業","正安健保藥局","新北市","板橋區","民族路224號(1樓)","楊銘銓","男","02-2952-6813","Y"
"開業","浮洲藥局","新北市","板橋區","大觀路3段219巷8號1樓","張嫈嫆","女","02-2675-8610","Y"
"開業","漢民藥局","新北市","板橋區","漢生東路346號(1樓)","楊輝彬","男","02-2959-8168","N"
"開業","微笑藥局","新北市","板橋區","中正路211號","林耀群","男","02-2965-5811","Y"
"開業","裕苠藥局","新北市","板橋區","裕民街6號","李致遠","男","02-22535227","Y"
"開業","愛美得藥局","新北市","板橋區","中山路2段34號1樓","謝致修","女","02-89539190","Y"
"開業","聯康藥局","新北市","板橋區","南雅南路2段136號(1樓)","蘇詩茜","女","(02) 8967-4888","Y"
"開業","永欣藥師藥局","新北市","板橋區","龍興街46號1樓","曾嘉祥","男","02-2968-7120","Y"
"開業","迦佰麗藥局","新北市","板橋區","南雅南路2段11-24號(1樓)","呂美玉","女","02-29648498","Y"
"開業","康橋藥局","新北市","板橋區","文化路1段273號","許金隆","男","(02) 2253-2560","Y"
"開業","國慶藥局","新北市","板橋區","國慶路268號1樓","謝忠育","男","02-2964-1680","Y"
"開業","快樂藥局中山店","新北市","板橋區","中山路1段104號(1樓)","諶喜玲","女","","Y"
"開業","順儷府中藥局","新北市","板橋區","中山路一段96號(1樓)","傅元志","男","02-2954-1199","Y"
