,機構名稱,權屬別,型態別,地址,修正地址,lon,lat
10633,基隆市信義區衛生所,衛生所,衛生所,基隆市信義區信一路69號,False,121.75197539999999,25.1285771
10634,新竹市北區衛生所,衛生所,衛生所,新竹市北區國華街六十九號一樓,True,120.9703722,24.8163187
10635,新竹市香山衛生所,衛生所,衛生所,新竹市香山區牛埔里育德街188號2樓,False,120.9422677,24.7940491
10636,臺中市南區衛生所,衛生所,衛生所,臺中市南區工學路72號2樓,False,120.6636421,24.1171843
10637,臺中市北區衛生所,衛生所,衛生所,臺中市北區永興街301號4樓,False,120.6822673,24.166140199999994
10638,臺中市南屯區衛生所,衛生所,衛生所,臺中市南屯區向心南路811號1樓,False,120.64342589999998,24.1339867
10639,台中市北屯區軍功衛生所,衛生所,衛生所,臺中市北屯區軍功路二段一六號,True,120.71959220000001,24.1761941
10640,台中市北屯區四民衛生所,衛生所,衛生所,臺中市北屯區后庄路1062號,False,120.68064469999999,24.192699500000003
10641,臺南市南區衛生所,衛生所,衛生所,臺南市南區南都里南和路6號,False,120.187913,22.9606621
10642,臺南市中西區衛生所,衛生所,衛生所,臺南市中西區淺草里環河街94號B1~3樓,False,120.19268709999999,22.9950282
10643,臺南市北區衛生所,衛生所,衛生所,臺南市北區公園里西華街50號,False,120.2108907,23.000171399999996
10644,台南市安南區衛生所,衛生所,衛生所,臺南市安南區淵東里仁安路70號2樓,False,null,null
10645,台南市安平區衛生所,衛生所,衛生所,臺南市安平區平通里育平路310號,False,120.1682577,22.994365199999997
10646,嘉義市東區衛生所,衛生所,衛生所,嘉義市東區東川里大雅路2段625號,False,120.4663434,23.4767756
10647,嘉義市西區衛生所,衛生所,衛生所,嘉義市西區福全里德明路1號,False,120.43128009999998,23.4799868
10648,新北市板橋區衛生所,衛生所,衛生所,新北市板橋區英士路192號,False,121.458209,25.023251899999995
10649,新北市永和區衛生所,衛生所,衛生所,新北市永和區秀朗路一段137號1、2、3樓,False,121.51626510000001,25.004958799999997
10650,新北市中和區衛生所,衛生所,衛生所,新北市中和區南山路4巷3號,False,121.50167760000001,24.9986328
10651,新北市新店區衛生所,衛生所,衛生所,新北市新店區北新路一段86號12樓,False,null,null
10652,新北市樹林區衛生所,衛生所,衛生所,新北市樹林區樹新路40-7號1樓、2樓,False,121.42930150000001,24.9960728
10653,新北市鶯歌區衛生所,衛生所,衛生所,新北市鶯歌區文化路389號,False,121.3524879,24.9504016
10654,新北市三峽區衛生所,衛生所,衛生所,新北市三峽區光明路71號3樓,False,121.37612449999999,24.928313499999998
10655,新北市淡水區衛生所,衛生所,衛生所,新北市淡水區中山路158號,False,121.4409531,25.172738099999997
10656,新北市瑞芳區衛生所,衛生所,衛生所,新北市瑞芳區明燈路三段1號,False,121.80899930000001,25.1073792
10657,新北市土城區衛生所,衛生所,衛生所,新北市土城區和平路26號1、2樓,False,121.44317389999999,24.972856699999998
10658,新北市蘆洲區衛生所,衛生所,衛生所,新北市蘆洲區中央路58號,False,121.47331249999998,25.0839496
10659,新北市五股區衛生所,衛生所,衛生所,新北市五股區新城三路11號1樓、2樓及3樓,False,121.44775000000001,25.0940597
10660,新北市泰山區衛生所,衛生所,衛生所,新北市泰山區全興路212號3樓,False,121.43361879999999,25.056154099999997
10661,新北市林口區衛生所,衛生所,衛生所,新北市林口區忠孝二路55號1-2樓,False,121.36408019999998,25.069643499999994
10662,新北市石碇區衛生所,衛生所,衛生所,新北市石碇區潭邊里碇坪路1段82號,False,121.65763299999999,24.991371199999996
10663,新北市坪林區衛生所,衛生所,衛生所,新北市坪林區坪林街104號,False,121.71165159999998,24.935921799999996
10664,新北市石門區衛生所,衛生所,衛生所,新北市石門區中山路28-1號,False,121.5659907,25.290217
10665,新北市八里區衛生所,衛生所,衛生所,新北市八里區舊城路16號,False,121.40002919999999,25.1470689
10666,新北市平溪區衛生所,衛生所,衛生所,新北市平溪區公園街17號1樓,False,121.7378207,25.025059000000002
10667,新北市雙溪區衛生所,衛生所,衛生所,新北市雙溪區新基南街18號,False,121.86630069999998,25.038006100000004
10668,新北市萬里區衛生所,衛生所,衛生所,新北市萬里區瑪鋉路157號1~3樓及地下1樓,False,121.6897342,25.178389799999998
10669,桃園市桃園區衛生所,衛生所,衛生所,桃園市桃園區國豐三街123號4樓,False,121.2786914,24.990469299999997
10670,桃園市中壢區衛生所,衛生所,衛生所,桃園市中壢區溪洲街296號1.2樓,False,121.23006300000002,24.9623219
10671,桃園市楊梅區衛生所,衛生所,衛生所,桃園市楊梅區校前路409號1、2樓,False,121.14978850000001,24.896959799999998
10672,桃園市大園區衛生所,衛生所,衛生所,桃園市大園區中正西路19號1樓,False,121.19544419999998,25.063403299999997
10673,桃園市龜山區衛生所,衛生所,衛生所,桃園市龜山區自強南路103號,False,121.33841480000001,24.991495399999998
10674,桃園市八德區衛生所,衛生所,衛生所,桃園市八德區介壽路二段三六一巷二八號,True,121.298562,24.947518
10675,桃園市平鎮區衛生所,衛生所,衛生所,桃園市平鎮區振興路1號,False,121.2179185,24.9459175
10676,桃園市新屋區衛生所,衛生所,衛生所,桃園市新屋區新屋里中山路239號,False,121.10658199999999,24.972535
10677,桃園市觀音區衛生所,衛生所,衛生所,桃園市觀音區觀新路58號,False,121.08335559999999,25.027707600000003
10678,桃園市復興區衛生所,衛生所,衛生所,桃園市復興區中正路25號,False,121.35098839999999,24.815103200000003
10679,新竹縣新埔鎮衛生所,衛生所,衛生所,新竹縣新埔鎮中正路758號,False,121.07166690000001,24.827948700000004
10680,新竹縣竹東鎮衛生所,衛生所,衛生所,新竹縣竹東鎮中正路221號,False,121.09282529999999,24.7359354
10681,新竹縣竹北市衛生所,衛生所,衛生所,新竹縣竹北市光明二街89號,False,121.006653,24.8321233
10682,新竹縣湖口鄉衛生所,衛生所,衛生所,新竹縣湖口鄉中興街36號,False,121.0481034,24.9009693
10683,新竹縣新豐鄉衛生所,衛生所,衛生所,新竹縣新豐鄉重興村萃豐路21號,False,120.98811909999999,24.899914499999998
10684,新竹縣芎林鄉衛生所,衛生所,衛生所,新竹縣芎林鄉文山路532號,False,121.07775689999998,24.777409700000003
10685,新竹縣寶山鄉衛生所,衛生所,衛生所,新竹縣寶山鄉雙溪村7鄰雙園路二段273號,False,120.9948465,24.766785799999997
10686,新竹縣峨眉鄉衛生所,衛生所,衛生所,新竹縣峨眉鄉峨眉街二鄰五號,True,121.00795905,24.679993699999997
10687,新竹縣尖石鄉衛生所,衛生所,衛生所,新竹縣尖石鄉嘉樂村2鄰61號,False,121.2023556,24.7057501
10688,宜蘭縣宜蘭市衛生所,衛生所,衛生所,宜蘭縣宜蘭市健康路二段2-2號1樓,False,121.7522429,24.745852
10689,宜蘭縣羅東鎮衛生所,衛生所,衛生所,宜蘭縣羅東鎮民生路79號,False,121.76696529999998,24.6775249
10690,宜蘭縣蘇澳鎮衛生所,衛生所,衛生所,宜蘭縣蘇澳鎮志成路60號,False,121.8416274,24.5941077
10691,宜蘭縣礁溪鄉衛生所,衛生所,衛生所,宜蘭縣礁溪鄉礁溪路四段126號,False,121.76962919999998,24.820865100000002
10692,宜蘭縣壯圍鄉衛生所,衛生所,衛生所,宜蘭縣壯圍鄉中央路二段290號,False,121.78630559999999,24.746759700000002
10693,宜蘭縣員山鄉衛生所,衛生所,衛生所,宜蘭縣員山鄉復興路2號,False,121.72439259999999,24.744241799999998
10694,宜蘭縣冬山鄉衛生所,衛生所,衛生所,宜蘭縣冬山鄉中正路十六號,True,121.79154559999999,24.6361247
10695,宜蘭縣三星鄉衛生所,衛生所,衛生所,宜蘭縣三星鄉三星路五段七十號,True,121.65162500000001,24.666138399999998
10696,宜蘭縣大同鄉衛生所,衛生所,衛生所,宜蘭縣大同鄉朝陽40號,False,121.60968899999999,24.6779911
10697,宜蘭縣南澳鄉衛生所,衛生所,衛生所,宜蘭縣南澳鄉蘇花路二段375號,False,121.80357420000001,24.465820099999995
10698,苗栗縣苑裡鎮衛生所,衛生所,衛生所,苗栗縣苑裡鎮公民街16號,False,120.65268250000001,24.439523299999994
10699,苗栗縣通霄鎮衛生所,衛生所,衛生所,苗栗縣通霄鎮通東里23鄰中正路16-2號1~3樓,False,120.68209829999999,24.490390700000003
10700,苗栗縣竹南鎮衛生所,衛生所,衛生所,苗栗縣竹南鎮大營路209號,False,120.8724802,24.687746699999995
10701,苗栗縣頭份市衛生所,衛生所,衛生所,苗栗縣頭份市顯會路72號,False,120.91572260000001,24.690521300000004
10702,中國醫藥大學附設醫院,私立醫學院、校附設醫院,綜合醫院,臺中市北區育德路二號,True,120.68049579999997,24.157178100000003
10703,衛生福利部雙和醫院(委託臺北醫學大學興建經營),私立醫學院、校附設醫院,綜合醫院,新北市中和區中正路291號醫療大樓地下2層至地上12層,False,121.49365590000001,24.992744199999997
10704,中國醫藥大學北港附設醫院,私立醫學院、校附設醫院,綜合醫院,雲林縣北港鎮新德路123號,False,120.307229,23.590143999999995
10705,輔英科技大學附設醫院,私立醫學院、校附設醫院,綜合醫院,屏東縣東港鎮中山路5號,False,120.4534169,22.464473999999996
10706,財團法人台灣省私立台北仁濟院附設仁濟醫院,公益法人附設醫院,醫院,臺北市萬華區廣州街200，243號,False,121.49810390000002,25.03677355
10707,同仁院醫療財團法人萬華醫院,公益法人附設醫院,慢性醫院,臺北市萬華區中華路二段606巷6號,False,121.50974490000002,25.0240033
10708,醫療財團法人臺灣區煤礦業基金會臺灣礦工醫院,公益法人附設醫院,醫院,基隆市暖暖區源遠路29號,False,121.733227,25.107878099999997
10709,財團法人台灣省私立台中仁愛之家附設靜和醫院,公益法人附設醫院,精神科醫院,臺中市西區吉龍里南屯路1段158號,False,120.6595004,24.1335984
10710,財團法人台灣省私立桃園仁愛之家附設苗栗新生醫院,公益法人附設醫院,醫院,苗栗縣苗栗市維新里新東街117號,False,120.8206579,24.551590899999997
10711,東勢區農會附設農民醫院,公益法人附設醫院,醫院,臺中市東勢區豐勢路297號,False,120.82914639999998,24.2534386
10712,財團法人台灣省私立台南仁愛之家附設仁馨醫院,公益法人附設醫院,精神科醫院,臺南市新化區中山路20號,False,120.31880809999998,23.0509491
10713,財團法人台灣省私立高雄仁愛之家附設慈惠醫院,公益法人附設醫院,精神科教學醫院,高雄市大寮區鳳屏一路509號,False,120.3978559,22.6389437
10714,培靈醫院,私立西醫醫院,精神科醫院,臺北市松山區八德路四段355號、357號2-6樓、359號3-6樓,False,121.5681918,25.0494027
10715,協和婦女醫院,私立西醫醫院,醫院,臺北市中山區松江路85巷5號1，2，3，4樓、93巷6號1，2，4樓,False,121.5339024,25.050325299999994
10716,泰安醫院,私立西醫醫院,慢性醫院,臺北市中山區民權東路二段92巷2之1號(地下一樓至地上六樓),False,121.5315509,25.060897999999998
10717,景美醫院,私立西醫醫院,醫院,臺北市文山區羅斯福路六段280號、文山區育英街2巷18號、文山區羅斯福路六段276巷1號1樓、文山區萬慶街18號1樓。,False,121.5398813,24.991198
10718,臺北市立聯合醫院附設大安門診部,部立及直轄市立診所,西醫醫務室,臺北市大安區辛亥路3段15號,False,121.544274,25.021576899999996
10719,臺北市立聯合醫院附設大同門診部,部立及直轄市立診所,西醫醫務室,臺北市大同區昌吉街五十二號一、二樓,True,121.51625820000001,25.065719299999998
10720,臺北市立聯合醫院附設內湖門診部,部立及直轄市立診所,西醫醫務室,臺北市內湖區民權東路六段99號,False,121.58899509999999,25.069363300000003
10721,臺北市立聯合醫院附設士林門診部,部立及直轄市立診所,西醫醫務室,臺北市士林區中正路439號,False,121.5195703,25.0927483
10722,臺北市立聯合醫院附設北投門診部,部立及直轄市立診所,西醫專科診所,臺北市北投區新市街30號5樓,False,121.50292879999998,25.1323774
10723,臺北市立聯合醫院附設信義門診部,部立及直轄市立診所,西醫醫務室,臺北市信義區信義路五段15號1樓,False,121.56688009999999,25.0334796
10724,臺北市立聯合醫院附設中正門診部,部立及直轄市立診所,西醫醫務室,臺北市中正區牯嶺街24號,False,121.51592159999998,25.030415099999995
10725,臺北市立聯合醫院附設萬華門診部,部立及直轄市立診所,西醫診所,臺北市萬華區東園街152號,False,121.4976369,25.0231742
10726,通霄光田醫院,私立西醫醫院,醫院,苗栗縣通霄鎮中山路88號,False,120.67845999999999,24.4889662
10727,慈祐醫院,私立西醫醫院,醫院,苗栗縣竹南鎮民治街17號,False,120.878875,24.684762000000003
10728,大眾醫院,私立西醫醫院,醫院,苗栗縣竹南鎮光復路304號,False,120.8795404,24.6907853
10729,重光醫院,私立西醫醫院,醫院,苗栗縣頭份市中華路1037、1039、1041、1043__號,False,120.90849524999999,24.6884093
10730,大順醫院,私立西醫醫院,醫院,苗栗縣大湖鄉中正路四十八之五號,True,null,null
10731,豐安醫院,私立西醫醫院,醫院,臺中市豐原區中正路115號,False,120.72061379999998,24.251627900000003
10732,新惠生醫院,私立西醫醫院,醫院,臺中市豐原區圓環北路一段319號,False,120.71934610000001,24.2582524
10733,祥恩醫院,私立西醫醫院,醫院,臺中市豐原區中興路35號,False,120.71760959999999,24.248150600000002
10734,高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),醫療財團法人醫院,綜合醫院,高雄市小港區山明里山明路四八二號B1-10樓,True,120.36540015,22.5656473
10735,長庚醫療財團法人基隆長庚紀念醫院,醫療財團法人醫院,綜合醫院,基隆市安樂區麥金路222號,False,121.72233720000001,25.1211061
10736,台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,醫療財團法人醫院,綜合醫院,新竹市東區光復里光復路二段690號,False,120.9907507,24.800070400000003
10737,國泰醫療財團法人新竹國泰綜合醫院,醫療財團法人醫院,綜合醫院,新竹市東區福德里中華路二段六七八號及六七八號之一,True,120.9652857,24.798276
10738,仁愛醫療財團法人台中仁愛醫院,醫療財團法人醫院,綜合醫院,臺中市中區柳川里柳川東路三段三十六號,True,120.67791419999999,24.143343299999998
10739,台灣基督長老教會新樓醫療財團法人台南新樓醫院,醫療財團法人醫院,綜合醫院,臺南市東區東門路1段57號,False,120.21333260000002,22.989138699999998
10740,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,醫療財團法人醫院,綜合醫院,嘉義市東區短竹里大雅路二段565號,False,120.46814599999999,23.477034000000003
10741,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,醫療財團法人醫院,綜合醫院,新北市板橋區南雅南路二段21號及高爾富路300號,False,121.4532954,24.997236
10742,佛教慈濟醫療財團法人台北慈濟醫院,醫療財團法人醫院,綜合醫院,新北市新店區建國路277號地上1、3、4樓及289號地下1至3樓至地上1至15樓,False,121.53698120000001,24.984676099999998
